from,to,date,subject
Lars.Azada@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/8/2014 20:53,RE: Field work rotation schedule
Lars.Azada@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,1/8/2014 20:53,RE: Field work rotation schedule
Sven.Flecha@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/8/2014 21:04,RE: Question about behavior of field device
Sven.Flecha@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/8/2014 21:04,RE: Question about behavior of field device
Sven.Flecha@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/8/2014 21:04,RE: Question about behavior of field device
Sven.Flecha@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/8/2014 21:09,RE: Question about behavior of field device
Sven.Flecha@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/8/2014 21:09,RE: Question about behavior of field device
Sven.Flecha@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/8/2014 21:09,RE: Question about behavior of field device
Lars.Azada@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,1/8/2014 21:18,RE: Field work rotation schedule
Lars.Azada@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/8/2014 21:18,RE: Field work rotation schedule
Lars.Azada@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/8/2014 21:18,RE: Field work rotation schedule
Lars.Azada@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,1/8/2014 21:18,RE: Field work rotation schedule
Claudio.Hawelon@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/9/2014 8:41,Funny!!
Claudio.Hawelon@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/9/2014 8:41,Funny!!
Claudio.Hawelon@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/9/2014 8:41,Funny!!
Claudio.Hawelon@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/9/2014 8:41,Funny!!
Claudio.Hawelon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/9/2014 8:41,Funny!!
Claudio.Hawelon@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/9/2014 8:41,Funny!!
Claudio.Hawelon@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/9/2014 8:41,Funny!!
Ingrid.Barranco@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,1/9/2014 9:51,Impact of local politics on profit margin
Ingrid.Barranco@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/9/2014 9:51,Impact of local politics on profit margin
Ingrid.Barranco@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,1/9/2014 9:51,Impact of local politics on profit margin
Ingrid.Barranco@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/9/2014 9:51,Impact of local politics on profit margin
Albina.Hafon@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/9/2014 10:12,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/9/2014 10:12,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/9/2014 10:12,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/9/2014 10:12,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/9/2014 10:12,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/9/2014 10:12,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/9/2014 10:12,RE: Funny!!
Ruscella.Mies.Haber@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Felix.Balas@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Vira.Frente@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Marin.Onda@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Linnea.Bergen@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Isia.Vann@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Minke.Mies@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/9/2014 10:21,"Good morning, GasTech!"
Lucas.Alcazar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/9/2014 10:23,Can anyone swap on-call slots with me?
Lucas.Alcazar@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/9/2014 10:23,Can anyone swap on-call slots with me?
Lucas.Alcazar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/9/2014 10:23,Can anyone swap on-call slots with me?
Nils.Calixto@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/9/2014 10:49,Security patches needed
Nils.Calixto@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/9/2014 10:49,Security patches needed
Cecilia.Morluniau@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/9/2014 10:50,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/9/2014 10:50,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/9/2014 10:50,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/9/2014 10:50,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/9/2014 10:50,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/9/2014 10:50,RE: Funny!!
Cecilia.Morluniau@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/9/2014 10:50,RE: Funny!!
Felix.Balas@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,1/9/2014 11:14,Congratulations on your service anniversary
Ada.Campo-Corrente@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,1/9/2014 11:25,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/9/2014 11:25,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,1/9/2014 11:25,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/9/2014 11:25,RE: Impact of local politics on profit margin
Hideki.Cocinaro@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/9/2014 11:31,Tools
Adan.Morlun@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/9/2014 11:36,Union meeting
Adan.Morlun@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/9/2014 11:36,Union meeting
Adan.Morlun@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/9/2014 11:36,Union meeting
Adan.Morlun@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/9/2014 11:36,Union meeting
Adan.Morlun@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/9/2014 11:36,Union meeting
Edvard.Vann@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,1/9/2014 11:37,Security procedures for January 20 VIP visit
Edvard.Vann@gastech.com.kronos,Minke.Mies@gastech.com.kronos,1/9/2014 11:37,Security procedures for January 20 VIP visit
Edvard.Vann@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,1/9/2014 11:37,Security procedures for January 20 VIP visit
Edvard.Vann@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,1/9/2014 11:37,Security procedures for January 20 VIP visit
Edvard.Vann@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,1/9/2014 11:37,Security procedures for January 20 VIP visit
Edvard.Vann@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,1/9/2014 11:37,Security procedures for January 20 VIP visit
Willem.Vasco-Pais@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,1/9/2014 11:41,RE: Impact of local politics on profit margin
Willem.Vasco-Pais@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/9/2014 11:41,RE: Impact of local politics on profit margin
Willem.Vasco-Pais@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,1/9/2014 11:41,RE: Impact of local politics on profit margin
Willem.Vasco-Pais@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/9/2014 11:41,RE: Impact of local politics on profit margin
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,1/9/2014 11:42,RE: Impact of local politics on profit margin
Sten.Sanjorge Jr.@gastech.com.tethys,Willem.Vasco-Pais@gastech.com.kronos,1/9/2014 11:42,RE: Impact of local politics on profit margin
Sten.Sanjorge Jr.@gastech.com.tethys,Ada.Campo-Corrente@gastech.com.kronos,1/9/2014 11:42,RE: Impact of local politics on profit margin
Sten.Sanjorge Jr.@gastech.com.tethys,Orhan.Strum@gastech.com.kronos,1/9/2014 11:42,RE: Impact of local politics on profit margin
Albina.Hafon@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/9/2014 11:47,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/9/2014 11:47,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/9/2014 11:47,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/9/2014 11:47,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/9/2014 11:47,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/9/2014 11:47,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/9/2014 11:47,RE: Funny!!
Isia.Vann@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/9/2014 11:51,Awwww- cute!
Irene.Nant@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/9/2014 12:24,RE: Funny!!
Irene.Nant@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/9/2014 12:24,RE: Funny!!
Irene.Nant@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/9/2014 12:24,RE: Funny!!
Irene.Nant@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/9/2014 12:24,RE: Funny!!
Irene.Nant@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/9/2014 12:24,RE: Funny!!
Irene.Nant@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/9/2014 12:24,RE: Funny!!
Irene.Nant@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/9/2014 12:24,RE: Funny!!
Lucas.Alcazar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/9/2014 12:33,RE: Security patches needed
Lucas.Alcazar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/9/2014 12:33,RE: Security patches needed
Albina.Hafon@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/9/2014 12:36,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/9/2014 12:36,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/9/2014 12:36,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/9/2014 12:36,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/9/2014 12:36,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/9/2014 12:36,RE: Funny!!
Albina.Hafon@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/9/2014 12:36,RE: Funny!!
Dante.Coginian@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/9/2014 12:48,Document stuck
Lucas.Alcazar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/9/2014 12:49,RE: Security patches needed
Lucas.Alcazar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/9/2014 12:49,RE: Security patches needed
Nils.Calixto@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/9/2014 12:57,RE: Security patches needed
Nils.Calixto@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/9/2014 12:57,RE: Security patches needed
Dante.Coginian@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,1/9/2014 12:58,RE: Tools
Axel.Calzas@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/9/2014 13:02,Field work rotation schedule
Axel.Calzas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,1/9/2014 13:02,Field work rotation schedule
Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/9/2014 13:02,Field work rotation schedule
Cornelia.Lais@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/9/2014 13:02,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/9/2014 13:02,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/9/2014 13:02,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/9/2014 13:02,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/9/2014 13:02,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/9/2014 13:02,You never get a second chance to make a first impression
Cornelia.Lais@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/9/2014 13:02,You never get a second chance to make a first impression
Isak.Baza@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/9/2014 13:05,RE: Can anyone swap on-call slots with me?
Isak.Baza@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/9/2014 13:05,RE: Can anyone swap on-call slots with me?
Isak.Baza@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/9/2014 13:05,RE: Can anyone swap on-call slots with me?
Lucas.Alcazar@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/9/2014 13:10,Software review report
Lucas.Alcazar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/9/2014 13:10,Software review report
Ada.Campo-Corrente@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,1/9/2014 13:11,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/9/2014 13:11,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,1/9/2014 13:11,RE: Impact of local politics on profit margin
Ada.Campo-Corrente@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/9/2014 13:11,RE: Impact of local politics on profit margin
Hideki.Cocinaro@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/9/2014 13:15,RE: Tools
Mat.Bramar@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Felix.Balas@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Vira.Frente@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
Mat.Bramar@gastech.com.kronos,Marin.Onda@gastech.com.kronos,1/9/2014 13:19,Remember Casino night!
